Hour,Shift_ID,Scheduled_Parts,Traffic_Index,Current_Buffer_Pct,Quality_Fail_Flag,Machine_Fault_Flag,Actual_Arrival_Lag_Mins,Baseline_Downtime_Cost
78230,2,50,5.0,97,0,0,2,0.0
78231,2,50,5.0,98,0,0,4,0.0
78232,3,50,3.97,100,0,0,3,0.0
78233,3,50,3.08,100,0,0,5,0.0
78234,3,50,2.61,97,0,0,4,0.0
78235,3,50,2.74,100,0,0,7,0.0
78236,3,50,2.92,98,0,0,2,0.0
78237,3,50,2.84,97,0,0,5,0.0
78238,3,50,2.52,95,0,0,3,0.0
78239,3,50,2.39,92,0,0,4,0.0
78240,1,50,2.12,90,0,0,2,0.0
78241,1,50,2.45,93,0,0,8,0.0
78242,1,50,2.51,95,0,0,1,0.0
78243,1,50,2.12,99,0,0,2,0.0
78244,1,50,2.06,100,0,0,3,0.0
78245,1,50,2.15,5,1,0,7,0.0
78246,1,50,2.4,10,1,0,1,0.0
78247,1,50,2.67,9,1,0,1,0.0
78248,2,50,3.18,97,0,0,7,0.0
78249,2,50,4.41,94,0,0,1,0.0
78250,2,50,4.81,95,0,0,1,0.0
78251,2,50,5.0,94,0,0,6,0.0
78252,2,50,5.0,92,0,0,56,6720.0
78253,2,50,5.0,95,0,0,69,8280.0
78254,2,50,5.0,97,0,0,4,0.0
78255,2,50,5.0,99,0,0,72,8640.0
78256,3,50,4.46,99,0,0,0,0.0
78257,3,50,3.63,100,0,0,30,3600.0
78258,3,50,3.2,100,0,0,23,2760.0
78259,3,50,2.91,100,0,0,32,3840.0
78260,3,50,3.08,100,0,1,108,5000.0
78261,3,50,2.73,100,0,0,1,0.0
78262,3,50,2.41,100,0,0,61,7320.0
78263,3,50,2.71,100,0,0,35,4200.0
78264,1,50,2.64,100,0,0,45,5400.0
78265,1,50,2.37,100,0,0,37,4440.0
78266,1,50,2.17,97,0,0,6,0.0
78267,1,50,1.88,96,0,0,6,0.0
78268,1,50,2.04,100,0,0,5,0.0
78269,1,50,2.27,100,0,0,8,0.0
78270,1,50,2.24,100,0,0,7,0.0
78271,1,50,2.53,100,0,0,1,0.0
78272,2,50,3.41,100,0,0,5,0.0
78273,2,50,4.13,99,0,0,3,0.0
78274,2,50,4.73,96,0,0,38,4560.0
78275,2,50,5.0,96,0,0,34,4080.0
78276,2,50,5.0,94,0,0,5,0.0
78277,2,50,5.0,93,0,0,5,0.0
78278,2,50,5.0,90,0,0,2,0.0
78279,2,50,5.0,90,0,0,4,0.0
78280,3,50,4.01,91,0,0,8,0.0
78281,3,50,3.21,94,0,0,5,0.0
78282,3,50,3.03,95,0,0,4,0.0
78283,3,50,2.83,95,0,0,5,0.0
78284,3,50,2.33,95,0,0,1,0.0
78285,3,50,2.6,95,0,0,3,0.0
78286,3,50,2.5,92,0,0,3,0.0
78287,3,50,2.3,90,0,0,1,0.0
78288,1,50,2.49,88,0,0,5,0.0
78289,1,50,2.13,86,0,0,0,0.0
78290,1,50,2.15,83,0,0,2,0.0
78291,1,50,2.21,84,0,0,5,0.0
78292,1,50,2.43,86,0,0,2,0.0
78293,1,50,2.28,83,0,0,2,0.0
78294,1,50,2.54,86,0,0,4,0.0
78295,1,50,2.6,83,0,0,20,2400.0
78296,2,50,3.78,6,1,0,2,0.0
78297,2,50,5.0,80,0,0,3,0.0
78298,2,50,5.0,83,0,0,8,0.0
78299,2,50,5.0,83,0,0,2,0.0
78300,2,50,5.0,13,1,0,3,0.0
78301,2,50,5.0,83,0,0,5,0.0
78302,2,50,5.0,81,0,0,4,0.0
78303,2,50,5.0,82,0,0,1,0.0
78304,3,50,3.93,83,0,0,4,0.0
78305,3,50,3.66,85,0,0,8,0.0
78306,3,50,3.43,89,0,0,8,0.0
78307,3,50,3.37,92,0,0,8,0.0
78308,3,50,3.19,91,0,0,27,3240.0
78309,3,50,3.19,91,0,0,45,5400.0
78310,3,50,2.66,94,0,0,5,0.0
78311,3,50,2.77,98,0,0,4,0.0
78312,1,50,2.95,97,0,1,48,5000.0
78313,1,50,2.98,96,0,1,82,5000.0
78314,1,50,2.85,97,0,1,81,5000.0
78315,1,50,2.99,98,0,1,64,5000.0
78316,1,50,2.46,95,0,1,84,5000.0
78317,1,50,2.04,93,0,1,68,5000.0
78318,1,50,2.45,94,0,1,60,5000.0
78319,1,50,2.53,96,0,1,52,5000.0
78320,2,50,3.02,100,0,1,73,5000.0
78321,2,50,3.73,100,0,0,6,0.0
78322,2,50,4.86,99,0,0,33,3960.0
78323,2,50,5.0,100,0,0,47,5640.0
78324,2,50,5.0,100,0,0,28,3360.0
78325,2,50,5.0,100,0,0,31,3720.0
78326,2,50,5.0,100,0,0,64,7680.0
78327,2,50,5.0,100,0,0,0,0.0
78328,3,50,4.27,100,0,0,1,0.0
78329,3,50,3.77,100,0,0,1,0.0
78330,3,50,3.29,97,0,0,0,0.0
78331,3,50,3.01,100,0,0,6,0.0
78332,3,50,2.48,99,0,0,51,6120.0
78333,3,50,2.3,100,0,0,38,4560.0
78334,3,50,2.29,100,0,0,73,8760.0
78335,3,50,2.11,6,1,0,7,0.0
78336,1,50,2.05,100,0,0,0,0.0
78337,1,50,2.46,100,0,0,67,8040.0
78338,1,50,2.03,100,0,0,33,3960.0
78339,1,50,1.95,100,0,0,8,0.0
78340,1,50,2.1,100,0,0,3,0.0
78341,1,50,1.98,100,0,0,2,0.0
78342,1,50,2.19,99,0,0,1,0.0
78343,1,50,2.06,100,0,0,3,0.0
78344,2,50,3.11,100,0,0,0,0.0
78345,2,50,4.36,100,0,0,52,6240.0
78346,2,50,5.0,100,0,0,7,0.0
78347,2,50,5.0,99,0,0,1,0.0
78348,2,50,5.0,98,0,0,5,0.0
78349,2,50,5.0,96,0,0,44,5280.0
78350,2,50,5.0,96,0,0,39,4680.0
78351,2,50,5.0,93,0,0,69,8280.0
78352,3,50,4.4,93,0,0,2,0.0
78353,3,50,3.76,91,0,0,7,0.0
78354,3,50,3.21,93,0,0,2,0.0
78355,3,50,2.94,97,0,0,1,0.0
78356,3,50,2.77,96,0,0,6,0.0
78357,3,50,2.85,98,0,0,7,0.0
78358,3,50,2.45,98,0,0,8,0.0
78359,3,50,2.65,98,0,0,2,0.0
78360,1,50,2.43,95,0,0,8,0.0
78361,1,50,2.56,94,0,0,0,0.0
78362,1,50,2.34,98,0,0,1,0.0
78363,1,50,2.47,100,0,0,7,0.0
78364,1,50,2.63,98,0,0,1,0.0
78365,1,50,2.56,98,0,0,5,0.0
78366,1,50,2.56,100,0,0,6,0.0
78367,1,50,2.62,100,0,0,0,0.0
78368,2,50,3.71,100,0,1,59,5000.0
78369,2,50,4.82,100,0,0,4,0.0
78370,2,50,5.0,100,0,0,5,0.0
78371,2,50,5.0,100,0,0,6,0.0
78372,2,50,5.0,100,0,0,6,0.0
78373,2,50,5.0,100,0,0,5,0.0
78374,2,50,5.0,99,0,0,2,0.0
78375,2,50,5.0,98,0,0,5,0.0
78376,3,50,3.81,96,0,0,1,0.0
78377,3,50,3.61,96,0,0,54,6480.0
78378,3,50,3.39,96,0,0,7,0.0
78379,3,50,3.39,100,0,0,4,0.0
78380,3,50,2.68,100,0,0,0,0.0
78381,3,50,2.2,97,0,0,8,0.0
78382,3,50,2.23,100,0,0,2,0.0
78383,3,50,2.5,97,0,0,5,0.0
78384,1,50,2.79,95,0,0,0,0.0
78385,1,50,2.5,92,0,0,60,7200.0
78386,1,50,2.07,92,0,0,29,3480.0
78387,1,50,1.9,96,0,0,4,0.0
78388,1,50,2.29,99,0,0,2,0.0
78389,1,50,2.25,100,0,0,5,0.0
78390,1,50,2.52,98,0,0,0,0.0
78391,1,50,2.39,98,0,0,8,0.0
78392,2,50,2.82,98,0,0,61,7320.0
78393,2,50,3.83,97,0,0,0,0.0
78394,2,50,4.63,94,0,0,0,0.0
78395,2,50,5.0,94,0,0,7,0.0
78396,2,50,5.0,96,0,0,7,0.0
78397,2,50,5.0,98,0,0,7,0.0
78398,2,50,5.0,97,0,0,6,0.0
78399,2,50,5.0,13,1,0,4,0.0
78400,3,50,4.16,96,0,0,3,0.0
78401,3,50,3.65,93,0,0,7,0.0
78402,3,50,2.94,92,0,0,6,0.0
78403,3,50,2.59,89,0,0,0,0.0
78404,3,50,2.66,88,0,1,88,5000.0
78405,3,50,2.3,88,0,1,94,5000.0
78406,3,50,2.01,90,0,0,6,0.0
78407,3,50,1.93,90,0,0,0,0.0
78408,1,50,2.3,87,0,0,0,0.0
78409,1,50,2.48,89,0,0,2,0.0
78410,1,50,2.62,88,0,0,7,0.0
78411,1,50,2.37,88,0,0,8,0.0
78412,1,50,2.04,88,0,0,7,0.0
78413,1,50,1.75,85,0,0,1,0.0
78414,1,50,1.96,82,0,0,7,0.0
78415,1,50,2.2,80,0,0,6,0.0
78416,2,50,2.97,8,1,0,1,0.0
78417,2,50,3.89,8,1,0,3,0.0
78418,2,50,4.53,10,1,0,7,0.0
78419,2,50,5.0,87,0,0,3,0.0
78420,2,50,5.0,85,0,0,6,0.0
78421,2,50,5.0,86,0,0,4,0.0
78422,2,50,5.0,86,0,0,4,0.0
78423,2,50,5.0,88,0,0,3,0.0
78424,3,50,4.0,87,0,0,2,0.0
78425,3,50,3.78,89,0,0,4,0.0
78426,3,50,3.33,87,0,0,62,7440.0
78427,3,50,3.01,91,0,0,67,8040.0
78428,3,50,2.74,94,0,0,8,0.0
78429,3,50,2.91,95,0,0,8,0.0
78430,3,50,2.49,99,0,0,2,0.0
78431,3,50,2.5,96,0,0,5,0.0
78432,1,50,2.29,97,0,0,3,0.0
78433,1,50,2.59,96,0,0,2,0.0
78434,1,50,2.24,100,0,1,108,5000.0
78435,1,50,2.38,100,0,1,99,5000.0
78436,1,50,2.28,100,0,0,0,0.0
78437,1,50,2.39,100,0,0,1,0.0
78438,1,50,2.09,99,0,0,1,0.0
78439,1,50,2.06,100,0,0,4,0.0
78440,2,50,2.55,98,0,0,0,0.0
78441,2,50,3.94,95,0,0,6,0.0
78442,2,50,4.5,98,0,0,4,0.0
78443,2,50,5.0,98,0,0,2,0.0
78444,2,50,5.0,98,0,0,7,0.0
78445,2,50,5.0,98,0,0,4,0.0
78446,2,50,5.0,100,0,0,2,0.0
78447,2,50,5.0,100,0,0,7,0.0
78448,3,50,4.26,97,0,0,3,0.0
78449,3,50,3.68,12,1,0,1,0.0
78450,3,50,2.92,100,0,0,8,0.0
78451,3,50,2.59,100,0,0,8,0.0
78452,3,50,2.39,99,0,0,0,0.0
78453,3,50,2.5,99,0,0,5,0.0
78454,3,50,2.36,100,0,0,7,0.0
78455,3,50,2.38,100,0,0,0,0.0
78456,1,50,2.18,100,0,0,3,0.0
78457,1,50,2.37,100,0,0,46,5520.0
78458,1,50,2.0,100,0,0,4,0.0
78459,1,50,2.44,99,0,0,3,0.0
78460,1,50,2.49,100,0,0,8,0.0
78461,1,50,2.15,97,0,0,0,0.0
78462,1,50,2.35,97,0,0,0,0.0
78463,1,50,2.53,98,0,0,1,0.0
78464,2,50,3.73,97,0,0,1,0.0
78465,2,50,4.36,94,0,0,0,0.0
78466,2,50,5.0,97,0,0,42,5040.0
78467,2,50,5.0,100,0,0,58,6960.0
78468,2,50,5.0,97,0,0,56,6720.0
78469,2,50,5.0,95,0,0,60,7200.0
78470,2,50,5.0,93,0,0,2,0.0
78471,2,50,5.0,95,0,0,74,8880.0
78472,3,50,4.28,94,0,0,70,8400.0
78473,3,50,3.35,94,0,0,32,3840.0
78474,3,50,3.1,97,0,0,35,4200.0
78475,3,50,2.65,100,0,0,0,0.0
78476,3,50,2.29,100,0,0,5,0.0
78477,3,50,2.16,13,1,0,4,0.0
78478,3,50,2.29,100,0,0,1,0.0
78479,3,50,2.34,100,0,0,0,0.0
78480,1,50,2.45,99,0,0,0,0.0
78481,1,50,2.7,7,1,0,2,0.0
78482,1,50,2.34,97,0,0,6,0.0
78483,1,50,2.25,96,0,0,8,0.0
78484,1,50,2.08,98,0,0,34,4080.0
78485,1,50,2.19,95,0,0,2,0.0
78486,1,50,2.05,98,0,0,1,0.0
78487,1,50,2.15,97,0,0,7,0.0
78488,2,50,3.39,100,0,0,7,0.0
78489,2,50,4.32,100,0,0,6,0.0
78490,2,50,5.0,100,0,0,5,0.0
78491,2,50,5.0,98,0,0,43,5160.0
78492,2,50,5.0,98,0,0,33,3960.0
78493,2,50,5.0,100,0,0,22,2640.0
78494,2,50,5.0,100,0,0,55,6600.0
78495,2,50,5.0,100,0,0,8,0.0
78496,3,50,4.15,100,0,0,8,0.0
78497,3,50,3.74,100,0,0,6,0.0
78498,3,50,2.94,100,0,0,2,0.0
78499,3,50,3.09,97,0,0,1,0.0
78500,3,50,3.13,13,1,0,1,0.0
78501,3,50,3.16,6,1,0,6,0.0
78502,3,50,2.72,97,0,0,4,0.0
78503,3,50,2.42,99,0,0,7,0.0
78504,1,50,2.3,100,0,0,1,0.0
78505,1,50,2.57,98,0,0,3,0.0
78506,1,50,2.74,95,0,0,50,6000.0
78507,1,50,2.44,96,0,0,4,0.0
78508,1,50,2.41,96,0,0,8,0.0
78509,1,50,2.34,97,0,1,77,5000.0
78510,1,50,2.43,99,0,0,3,0.0
78511,1,50,2.16,100,0,0,2,0.0
78512,2,50,2.63,100,0,1,89,5000.0
78513,2,50,3.02,100,0,0,6,0.0
78514,2,50,3.78,100,0,0,0,0.0
78515,2,50,5.0,98,0,0,5,0.0
78516,2,50,5.0,100,0,0,2,0.0
78517,2,50,5.0,98,0,0,1,0.0
78518,2,50,5.0,96,0,0,6,0.0
78519,2,50,5.0,98,0,0,21,2520.0
78520,3,50,4.16,98,0,0,7,0.0
78521,3,50,3.48,99,0,1,93,5000.0
78522,3,50,2.87,100,0,1,91,5000.0
78523,3,50,2.88,97,0,1,93,5000.0
78524,3,50,3.0,95,0,1,103,5000.0
78525,3,50,3.01,99,0,1,86,5000.0
78526,3,50,2.44,100,0,1,102,5000.0
78527,3,50,2.23,100,0,0,2,0.0
78528,1,50,2.31,9,1,0,1,0.0
78529,1,50,2.16,13,1,0,0,0.0
78530,1,50,1.93,10,1,0,0,0.0
78531,1,50,2.05,100,0,0,2,0.0
78532,1,50,2.13,100,0,0,5,0.0
78533,1,50,2.32,100,0,0,3,0.0
78534,1,50,2.67,100,0,0,5,0.0
78535,1,50,2.66,97,0,0,4,0.0
78536,2,50,3.36,100,0,0,0,0.0
78537,2,50,4.72,100,0,0,1,0.0
78538,2,50,5.0,98,0,0,1,0.0
78539,2,50,5.0,96,0,0,4,0.0
78540,2,50,5.0,94,0,0,6,0.0
78541,2,50,5.0,93,0,0,7,0.0
78542,2,50,5.0,96,0,0,3,0.0
78543,2,50,5.0,95,0,0,0,0.0
78544,3,50,4.41,96,0,0,3,0.0
78545,3,50,3.45,96,0,0,4,0.0
78546,3,50,2.95,98,0,0,4,0.0
78547,3,50,2.41,99,0,0,0,0.0
78548,3,50,2.37,100,0,0,2,0.0
78549,3,50,2.17,98,0,0,3,0.0
78550,3,50,1.87,100,0,0,4,0.0
78551,3,50,2.19,100,0,0,6,0.0
78552,1,50,1.9,100,0,0,7,0.0
78553,1,50,1.84,100,0,0,3,0.0
78554,1,50,2.16,100,0,0,1,0.0
78555,1,50,2.2,99,0,0,0,0.0
78556,1,50,2.45,98,0,0,5,0.0
78557,1,50,2.33,100,0,0,0,0.0
78558,1,50,2.54,100,0,0,7,0.0
78559,1,50,2.48,100,0,0,5,0.0
78560,2,50,2.94,100,0,0,8,0.0
78561,2,50,3.8,100,0,0,65,7800.0
78562,2,50,4.73,98,0,0,7,0.0
78563,2,50,5.0,100,0,0,37,4440.0
78564,2,50,5.0,100,0,0,7,0.0
78565,2,50,5.0,100,0,0,1,0.0
78566,2,50,5.0,100,0,0,8,0.0
78567,2,50,5.0,12,1,0,0,0.0
78568,3,50,4.47,6,1,0,2,0.0
78569,3,50,3.82,100,0,0,8,0.0
78570,3,50,3.14,99,0,0,7,0.0
78571,3,50,3.11,99,0,0,0,0.0
78572,3,50,3.15,100,0,0,5,0.0
78573,3,50,2.59,100,0,0,5,0.0
78574,3,50,2.28,100,0,0,6,0.0
78575,3,50,2.55,100,0,0,2,0.0
78576,1,50,2.45,100,0,0,3,0.0
78577,1,50,2.14,100,0,0,8,0.0
78578,1,50,2.28,100,0,0,2,0.0
78579,1,50,2.24,99,0,0,69,8280.0
78580,1,50,2.6,98,0,0,5,0.0
78581,1,50,2.28,12,1,0,0,0.0
78582,1,50,2.17,8,1,0,7,0.0
78583,1,50,1.94,12,1,0,5,0.0
78584,2,50,2.38,99,0,0,0,0.0
78585,2,50,3.04,98,0,0,72,8640.0
78586,2,50,4.26,100,0,0,44,5280.0
78587,2,50,4.87,100,0,0,62,7440.0
78588,2,50,5.0,97,0,0,56,6720.0
78589,2,50,5.0,100,0,0,0,0.0
78590,2,50,5.0,100,0,0,5,0.0
78591,2,50,5.0,100,0,0,38,4560.0
78592,3,50,4.26,100,0,0,32,3840.0
78593,3,50,3.4,97,0,0,31,3720.0
78594,3,50,2.85,94,0,0,42,5040.0
78595,3,50,2.7,91,0,0,3,0.0
78596,3,50,2.83,95,0,0,0,0.0
78597,3,50,2.39,9,1,0,1,0.0
78598,3,50,2.05,92,0,0,4,0.0
78599,3,50,2.13,90,0,0,0,0.0
78600,1,50,1.93,91,0,0,1,0.0
78601,1,50,2.4,88,0,0,7,0.0
78602,1,50,1.98,88,0,0,60,7200.0
78603,1,50,2.02,89,0,0,38,4560.0
78604,1,50,1.84,86,0,0,42,5040.0
78605,1,50,2.1,90,0,0,64,7680.0
78606,1,50,2.24,91,0,0,5,0.0
78607,1,50,2.47,89,0,0,3,0.0
78608,2,50,3.44,93,0,0,4,0.0
78609,2,50,3.99,90,0,0,70,8400.0
78610,2,50,4.38,91,0,0,54,6480.0
78611,2,50,5.0,88,0,0,63,7560.0
78612,2,50,5.0,89,0,0,8,0.0
78613,2,50,5.0,86,0,0,7,0.0
78614,2,50,5.0,86,0,0,6,0.0
78615,2,50,5.0,90,0,0,45,5400.0
78616,3,50,4.01,87,0,0,52,6240.0
78617,3,50,3.7,90,0,0,5,0.0
78618,3,50,3.36,89,0,0,3,0.0
78619,3,50,3.39,88,0,0,8,0.0
78620,3,50,3.07,87,0,0,8,0.0
78621,3,50,2.84,89,0,0,6,0.0
78622,3,50,2.43,91,0,0,7,0.0
78623,3,50,2.44,93,0,0,5,0.0
78624,1,50,2.46,95,0,0,1,0.0
78625,1,50,2.18,95,0,0,3,0.0
78626,1,50,1.89,94,0,1,73,5000.0
78627,1,50,1.9,93,0,1,101,5000.0
78628,1,50,1.76,91,0,0,5,0.0
78629,1,50,1.91,88,0,0,5,0.0
78630,1,50,2.03,89,0,0,4,0.0
78631,1,50,2.18,87,0,0,2,0.0
78632,2,50,3.19,88,0,1,60,5000.0
78633,2,50,4.25,86,0,0,0,0.0
78634,2,50,4.83,88,0,0,70,8400.0
78635,2,50,5.0,90,0,0,6,0.0
78636,2,50,5.0,92,0,0,6,0.0
78637,2,50,5.0,90,0,0,1,0.0
78638,2,50,5.0,94,0,0,6,0.0
78639,2,50,5.0,95,0,0,1,0.0
78640,3,50,4.19,93,0,0,2,0.0
78641,3,50,3.25,95,0,0,6,0.0
78642,3,50,3.18,97,0,0,8,0.0
78643,3,50,2.84,100,0,0,44,5280.0
78644,3,50,2.68,100,0,0,1,0.0
78645,3,50,2.47,100,0,0,7,0.0
78646,3,50,2.44,100,0,0,7,0.0
78647,3,50,2.05,100,0,0,3,0.0
78648,1,50,2.02,97,0,0,7,0.0
78649,1,50,2.22,100,0,0,7,0.0
78650,1,50,2.56,100,0,0,8,0.0
78651,1,50,2.73,100,0,0,0,0.0
78652,1,50,2.93,100,0,0,1,0.0
78653,1,50,2.94,97,0,0,8,0.0
78654,1,50,2.83,97,0,0,7,0.0
78655,1,50,2.6,100,0,0,8,0.0
78656,2,50,3.1,97,0,0,1,0.0
78657,2,50,3.72,94,0,0,8,0.0
78658,2,50,4.35,97,0,0,1,0.0
78659,2,50,5.0,100,0,0,3,0.0
78660,2,50,5.0,97,0,0,8,0.0
78661,2,50,5.0,95,0,0,4,0.0
78662,2,50,5.0,96,0,0,7,0.0
78663,2,50,5.0,94,0,0,0,0.0
78664,3,50,3.84,92,0,0,7,0.0
78665,3,50,3.73,94,0,0,4,0.0
78666,3,50,3.62,11,1,0,0,0.0
78667,3,50,2.97,93,0,0,8,0.0
78668,3,50,2.83,90,0,0,5,0.0
78669,3,50,2.5,90,0,0,8,0.0
78670,3,50,2.2,88,0,0,6,0.0
78671,3,50,2.35,91,0,0,4,0.0
78672,1,50,2.54,95,0,0,1,0.0
78673,1,50,2.38,93,0,0,8,0.0
78674,1,50,2.01,97,0,0,5,0.0
78675,1,50,2.01,94,0,0,7,0.0
78676,1,50,2.11,92,0,0,4,0.0
78677,1,50,2.44,93,0,0,7,0.0
78678,1,50,2.5,94,0,0,3,0.0
78679,1,50,2.59,91,0,0,3,0.0
78680,2,50,3.17,91,0,0,5,0.0
78681,2,50,4.28,88,0,0,6,0.0
78682,2,50,5.0,89,0,0,3,0.0
78683,2,50,5.0,91,0,0,6,0.0
78684,2,50,5.0,95,0,0,2,0.0
78685,2,50,5.0,92,0,0,3,0.0
78686,2,50,5.0,91,0,0,7,0.0
78687,2,50,5.0,88,0,0,4,0.0
78688,3,50,4.42,86,0,0,5,0.0
78689,3,50,3.91,89,0,0,7,0.0
78690,3,50,3.59,91,0,0,4,0.0
78691,3,50,2.86,95,0,0,0,0.0
78692,3,50,2.85,99,0,0,5,0.0
78693,3,50,2.66,99,0,0,3,0.0
78694,3,50,2.51,98,0,1,66,5000.0
78695,3,50,2.37,97,0,1,56,5000.0
78696,1,50,2.59,95,0,0,8,0.0
78697,1,50,2.25,96,0,0,0,0.0
78698,1,50,2.49,98,0,0,3,0.0
78699,1,50,2.74,100,0,0,4,0.0
78700,1,50,2.34,100,0,0,40,4800.0
78701,1,50,2.69,99,0,0,74,8880.0
78702,1,50,2.92,100,0,0,7,0.0
78703,1,50,2.81,100,0,0,8,0.0
78704,2,50,3.46,12,1,0,6,0.0
78705,2,50,4.26,100,0,0,8,0.0
78706,2,50,4.77,100,0,0,2,0.0
78707,2,50,5.0,97,0,0,2,0.0
78708,2,50,5.0,96,0,1,101,5000.0
78709,2,50,5.0,93,0,1,52,5000.0
78710,2,50,5.0,90,0,1,76,5000.0
78711,2,50,5.0,94,0,0,3,0.0
78712,3,50,3.98,91,0,0,4,0.0
78713,3,50,3.83,91,0,0,7,0.0
78714,3,50,3.45,89,0,0,5,0.0
78715,3,50,3.33,86,0,0,3,0.0
78716,3,50,2.91,7,1,0,6,0.0
78717,3,50,2.97,12,1,0,2,0.0
78718,3,50,2.92,95,0,0,6,0.0
78719,3,50,2.61,93,0,0,8,0.0
78720,1,50,2.66,95,0,0,4,0.0
78721,1,50,2.86,93,0,0,5,0.0
78722,1,50,2.46,95,0,0,45,5400.0
78723,1,50,2.43,92,0,0,6,0.0
78724,1,50,2.73,91,0,0,8,0.0
78725,1,50,2.83,88,0,0,0,0.0
78726,1,50,2.74,91,0,0,64,7680.0
78727,1,50,2.27,92,0,0,50,6000.0
78728,2,50,3.07,89,0,0,45,5400.0
78729,2,50,4.12,87,0,0,0,0.0
78730,2,50,4.88,86,0,0,7,0.0
78731,2,50,5.0,84,0,0,7,0.0
78732,2,50,5.0,87,0,0,5,0.0
78733,2,50,5.0,89,0,0,7,0.0
78734,2,50,5.0,88,0,0,44,5280.0
78735,2,50,5.0,92,0,0,0,0.0
78736,3,50,4.25,89,0,0,6,0.0
78737,3,50,3.61,91,0,0,5,0.0
78738,3,50,3.0,89,0,0,2,0.0
78739,3,50,2.95,91,0,0,7,0.0
78740,3,50,2.44,91,0,0,6,0.0
78741,3,50,2.41,94,0,0,6,0.0
78742,3,50,2.22,97,0,0,1,0.0
78743,3,50,2.58,95,0,0,6,0.0
78744,1,50,2.33,92,0,0,1,0.0
78745,1,50,2.19,89,0,0,2,0.0
78746,1,50,2.36,89,0,0,4,0.0
78747,1,50,2.05,93,0,0,0,0.0
78748,1,50,1.98,96,0,0,1,0.0
78749,1,50,2.21,99,0,0,4,0.0
78750,1,50,1.87,99,0,0,6,0.0
78751,1,50,1.84,100,0,0,0,0.0
78752,2,50,2.23,98,0,0,1,0.0
78753,2,50,2.77,96,0,0,8,0.0
78754,2,50,3.76,94,0,0,3,0.0
78755,2,50,4.59,95,0,0,1,0.0
78756,2,50,5.0,7,1,0,6,0.0
78757,2,50,5.0,92,0,0,4,0.0
78758,2,50,5.0,94,0,0,74,8880.0
78759,2,50,5.0,8,1,0,0,0.0
78760,3,50,3.87,92,0,0,0,0.0
78761,3,50,3.08,96,0,0,40,4800.0
78762,3,50,2.49,94,0,0,33,3960.0
78763,3,50,2.57,93,0,0,55,6600.0
78764,3,50,2.8,94,0,0,25,3000.0
78765,3,50,2.9,97,0,0,3,0.0
78766,3,50,2.53,12,1,0,8,0.0
78767,3,50,2.23,99,0,0,6,0.0
78768,1,50,1.89,96,0,0,2,0.0
78769,1,50,1.74,99,0,0,1,0.0
78770,1,50,1.95,99,0,0,1,0.0
78771,1,50,2.41,100,0,0,6,0.0
78772,1,50,2.63,99,0,0,7,0.0
78773,1,50,2.53,100,0,0,2,0.0
78774,1,50,2.39,100,0,0,0,0.0
78775,1,50,2.08,98,0,0,1,0.0
78776,2,50,2.9,95,0,0,6,0.0
78777,2,50,3.89,96,0,0,41,4920.0
78778,2,50,4.85,97,0,0,55,6600.0
78779,2,50,5.0,100,0,0,0,0.0
78780,2,50,5.0,100,0,0,5,0.0
78781,2,50,5.0,97,0,0,2,0.0
78782,2,50,5.0,100,0,0,2,0.0
78783,2,50,5.0,100,0,0,70,8400.0
78784,3,50,3.94,99,0,0,41,4920.0
78785,3,50,3.06,100,0,0,2,0.0
78786,3,50,2.68,100,0,0,6,0.0
78787,3,50,2.65,100,0,0,5,0.0
78788,3,50,2.58,98,0,0,0,0.0
78789,3,50,2.5,100,0,0,1,0.0
78790,3,50,2.63,100,0,0,7,0.0
78791,3,50,2.32,100,0,0,3,0.0
78792,1,50,2.43,100,0,0,1,0.0
78793,1,50,2.46,100,0,0,6,0.0
78794,1,50,2.27,100,0,0,7,0.0
78795,1,50,2.06,100,0,0,7,0.0
78796,1,50,2.16,98,0,0,40,4800.0
78797,1,50,2.52,100,0,0,34,4080.0
78798,1,50,2.12,100,0,0,4,0.0
78799,1,50,2.5,100,0,0,3,0.0
78800,2,50,3.36,7,1,0,5,0.0
78801,2,50,4.46,99,0,1,51,5000.0
78802,2,50,5.0,98,0,0,3,0.0
78803,2,50,5.0,12,1,0,1,0.0
78804,2,50,5.0,100,0,0,1,0.0
78805,2,50,5.0,100,0,0,8,0.0
78806,2,50,5.0,100,0,0,8,0.0
78807,2,50,5.0,97,0,0,1,0.0
78808,3,50,3.83,97,0,0,0,0.0
78809,3,50,3.67,94,0,0,5,0.0
78810,3,50,3.29,94,0,0,7,0.0
78811,3,50,2.68,97,0,0,1,0.0
78812,3,50,2.29,95,0,0,6,0.0
78813,3,50,2.42,95,0,0,0,0.0
78814,3,50,2.45,97,0,0,8,0.0
78815,3,50,2.14,95,0,0,2,0.0
78816,1,50,2.48,92,0,0,7,0.0
78817,1,50,2.13,95,0,0,7,0.0
78818,1,50,2.18,99,0,0,67,8040.0
78819,1,50,2.22,99,0,0,2,0.0
78820,1,50,2.51,7,1,0,6,0.0
78821,1,50,2.07,10,1,0,8,0.0
78822,1,50,1.85,5,1,0,0,0.0
78823,1,50,1.72,97,0,0,1,0.0
78824,2,50,2.18,94,0,0,0,0.0
78825,2,50,3.22,91,0,0,4,0.0
78826,2,50,3.81,11,1,0,0,0.0
78827,2,50,4.76,13,1,0,3,0.0
78828,2,50,5.0,95,0,0,5,0.0
